No.;Time;;;;;time 2;time 1;delay;;delay 2;delay 1;jitter
27632;139,932284;139,932284;;;;139,932926;139,932284;0,000642;;0,047478;0,000642;0,046836
27633;139,932926;139,932926;;;;139,980404;139,932926;0,047478;;0,000226;0,047478;-0,047252
27634;139,980404;139,980404;;;;139,98063;139,980404;0,000226;;0,000126;0,000226;-1E-04
27635;139,98063;139,98063;;;;139,980756;139,98063;0,000126;;0,001321;0,000126;0,001195
27636;139,980756;139,980756;;;;139,982077;139,980756;0,001321;;0,051005;0,001321;0,049684
27637;139,982077;139,982077;;;;140,033082;139,982077;0,051005;;0,005435;0,051005;-0,04557
27638;140,033082;140,033082;;;;140,038517;140,033082;0,005435;;0,000101;0,005435;-0,005334
27639;140,038517;140,038517;;;;140,038618;140,038517;0,000101;;0,079098;0,000101;0,078997
27640;140,038618;140,038618;;;;140,117716;140,038618;0,079098;;0,000217;0,079098;-0,078881
27641;140,117716;140,117716;;;;140,117933;140,117716;0,000217;;0,426338;0,000217;0,426121
27642;140,117933;140,117933;;;;140,544271;140,117933;0,426338;;0,000105;0,426338;-0,426233
27643;140,544271;140,544271;;;;140,544376;140,544271;0,000105;;0,001431;0,000105;0,001326
27644;140,544376;140,544376;;;;140,545807;140,544376;0,001431;;6,5E-05;0,001431;-0,001366
27645;140,545807;140,545807;;;;140,545872;140,545807;6,5E-05;;0,000258;6,5E-05;0,000193
27646;140,545872;140,545872;;;;140,54613;140,545872;0,000258;;5E-05;0,000258;-0,000208
27647;140,54613;140,54613;;;;140,54618;140,54613;5E-05;;0,014848;5E-05;0,014798
27648;140,54618;140,54618;;;;140,561028;140,54618;0,014848;;0,04694;0,014848;0,032092
27649;140,561028;140,561028;;;;140,607968;140,561028;0,04694;;0,000158;0,04694;-0,046782
27650;140,607968;140,607968;;;;140,608126;140,607968;0,000158;;0,000439;0,000158;0,000281
27651;140,608126;140,608126;;;;140,608565;140,608126;0,000439;;0,071653;0,000439;0,071214
27652;140,608565;140,608565;;;;140,680218;140,608565;0,071653;;0,000993;0,071653;-0,07066
27653;140,680218;140,680218;;;;140,681211;140,680218;0,000993;;0,005576;0,000993;0,004583
27654;140,681211;140,681211;;;;140,686787;140,681211;0,005576;;0;0,005576;-0,005576
27655;140,686787;140,686787;;;;140,686787;140,686787;0;;0;0;0
27656;140,686787;140,686787;;;;140,686787;140,686787;0;;0,070263;0;0,070263
27657;140,686787;140,686787;;;;140,75705;140,686787;0,070263;;0,006758;0,070263;-0,063505
27658;140,75705;140,75705;;;;140,763808;140,75705;0,006758;;0,000268;0,006758;-0,00649
27659;140,763808;140,763808;;;;140,764076;140,763808;0,000268;;0,013339;0,000268;0,013071
27660;140,764076;140,764076;;;;140,777415;140,764076;0,013339;;0,000218;0,013339;-0,013121
27661;140,777415;140,777415;;;;140,777633;140,777415;0,000218;;7,6E-05;0,000218;-0,000142
27662;140,777633;140,777633;;;;140,777709;140,777633;7,6E-05;;0,000414;7,6E-05;0,000338
27663;140,777709;140,777709;;;;140,778123;140,777709;0,000414;;0,021732;0,000414;0,021318
27664;140,778123;140,778123;;;;140,799855;140,778123;0,021732;;0,00018;0,021732;-0,021552
27665;140,799855;140,799855;;;;140,800035;140,799855;0,00018;;0,018977;0,00018;0,018797
27666;140,800035;140,800035;;;;140,819012;140,800035;0,018977;;0,000182;0,018977;-0,018795
27667;140,819012;140,819012;;;;140,819194;140,819012;0,000182;;0,0056;0,000182;0,005418
27668;140,819194;140,819194;;;;140,824794;140,819194;0,0056;;0,030982;0,0056;0,025382
27669;140,824794;140,824794;;;;140,855776;140,824794;0,030982;;0,034161;0,030982;0,003179
27670;140,855776;140,855776;;;;140,889937;140,855776;0,034161;;0,273589;0,034161;0,239428
27671;140,889937;140,889937;;;;141,163526;140,889937;0,273589;;8,7E-05;0,273589;-0,273502
27672;141,163526;141,163526;;;;141,163613;141,163526;8,7E-05;;0,001043;8,7E-05;0,000956
27673;141,163613;141,163613;;;;141,164656;141,163613;0,001043;;0,000366;0,001043;-0,000677
27674;141,164656;141,164656;;;;141,165022;141,164656;0,000366;;0;0,000366;-0,000366
27675;141,165022;141,165022;;;;141,165022;141,165022;0;;0,005225;0;0,005225
27676;141,165022;141,165022;;;;141,170247;141,165022;0,005225;;0,002454;0,005225;-0,002771
27677;141,170247;141,170247;;;;141,172701;141,170247;0,002454;;0,034754;0,002454;0,0323
27678;141,172701;141,172701;;;;141,207455;141,172701;0,034754;;9,4E-05;0,034754;-0,03466
27679;141,207455;141,207455;;;;141,207549;141,207455;9,4E-05;;0;9,4E-05;-9,4E-05
27680;141,207549;141,207549;;;;141,207549;141,207549;0;;0,068184;0;0,068184
27681;141,207549;141,207549;;;;141,275733;141,207549;0,068184;;0,000164;0,068184;-0,06802
27682;141,275733;141,275733;;;;141,275897;141,275733;0,000164;;0,243967;0,000164;0,243803
27683;141,275897;141,275897;;;;141,519864;141,275897;0,243967;;0,061734;0,243967;-0,182233
27684;141,519864;141,519864;;;;141,581598;141,519864;0,061734;;0,000126;0,061734;-0,061608
27685;141,581598;141,581598;;;;141,581724;141,581598;0,000126;;0,015089;0,000126;0,014963
27686;141,581724;141,581724;;;;141,596813;141,581724;0,015089;;8,9E-05;0,015089;-0,015
27687;141,596813;141,596813;;;;141,596902;141,596813;8,9E-05;;0;8,9E-05;-8,9E-05
27688;141,596902;141,596902;;;;141,596902;141,596902;0;;0,042742;0;0,042742
27689;141,596902;141,596902;;;;141,639644;141,596902;0,042742;;8,2E-05;0,042742;-0,04266
27690;141,639644;141,639644;;;;141,639726;141,639644;8,2E-05;;0,006755;8,2E-05;0,006673
27691;141,639726;141,639726;;;;141,646481;141,639726;0,006755;;5,3E-05;0,006755;-0,006702
27692;141,646481;141,646481;;;;141,646534;141,646481;5,3E-05;;0;5,3E-05;-5,3E-05
27693;141,646534;141,646534;;;;141,646534;141,646534;0;;0;0;0
27694;141,646534;141,646534;;;;141,646534;141,646534;0;;0;0;0
27695;141,646534;141,646534;;;;141,646534;141,646534;0;;0,042743;0;0,042743
27696;141,646534;141,646534;;;;141,689277;141,646534;0,042743;;9,5E-05;0,042743;-0,042648
27697;141,689277;141,689277;;;;141,689372;141,689277;9,5E-05;;0;9,5E-05;-9,5E-05
27698;141,689372;141,689372;;;;141,689372;141,689372;0;;0,000844;0;0,000844
27699;141,689372;141,689372;;;;141,690216;141,689372;0,000844;;0,000161;0,000844;-0,000683
27700;141,690216;141,690216;;;;141,690377;141,690216;0,000161;;0,004056;0,000161;0,003895
27701;141,690377;141,690377;;;;141,694433;141,690377;0,004056;;0,003178;0,004056;-0,000878
27702;141,694433;141,694433;;;;141,697611;141,694433;0,003178;;0,040762;0,003178;0,037584
27703;141,697611;141,697611;;;;141,738373;141,697611;0,040762;;0,000528;0,040762;-0,040234
27704;141,738373;141,738373;;;;141,738901;141,738373;0,000528;;1,43151;0,000528;1,430982
27705;141,738901;141,738901;;;;143,170411;141,738901;1,43151;;0,354894;1,43151;-1,076616
27757;143,170411;143,170411;;;;143,525305;143,170411;0,354894;;0,01261;0,354894;-0,342284
27874;143,525305;143,525305;;;;143,537915;143,525305;0,01261;;0,05446;0,01261;0,04185
27879;143,537915;143,537915;;;;143,592375;143,537915;0,05446;;0,000148;0,05446;-0,054312
27892;143,592375;143,592375;;;;143,592523;143,592375;0,000148;;0,006282;0,000148;0,006134
27893;143,592523;143,592523;;;;143,598805;143,592523;0,006282;;0,001342;0,006282;-0,00494
27896;143,598805;143,598805;;;;143,600147;143,598805;0,001342;;0;0,001342;-0,001342
27897;143,600147;143,600147;;;;143,600147;143,600147;0;;0,017376;0;0,017376
27898;143,600147;143,600147;;;;143,617523;143,600147;0,017376;;0;0,017376;-0,017376
27914;143,617523;143,617523;;;;143,617523;143,617523;0;;0,008599;0;0,008599
27915;143,617523;143,617523;;;;143,626122;143,617523;0,008599;;0,185812;0,008599;0,177213
27922;143,626122;143,626122;;;;143,811934;143,626122;0,185812;;0,063118;0,185812;-0,122694
27987;143,811934;143,811934;;;;143,875052;143,811934;0,063118;;0,067283;0,063118;0,004165
28018;143,875052;143,875052;;;;143,942335;143,875052;0,067283;;0,000268;0,067283;-0,067015
28043;143,942335;143,942335;;;;143,942603;143,942335;0,000268;;0,003875;0,000268;0,003607
28048;143,942603;143,942603;;;;143,946478;143,942603;0,003875;;0,091819;0,003875;0,087944
28055;143,946478;143,946478;;;;144,038297;143,946478;0,091819;;0,000141;0,091819;-0,091678
28104;144,038297;144,038297;;;;144,038438;144,038297;0,000141;;0,076925;0,000141;0,076784
28105;144,038438;144,038438;;;;144,115363;144,038438;0,076925;;0,010693;0,076925;-0,066232
28131;144,115363;144,115363;;;;144,126056;144,115363;0,010693;;0,059664;0,010693;0,048971
28137;144,126056;144,126056;;;;144,18572;144,126056;0,059664;;0,047739;0,059664;-0,011925
28159;144,18572;144,18572;;;;144,233459;144,18572;0,047739;;0;0,047739;-0,047739
28181;144,233459;144,233459;;;;144,233459;144,233459;0;;0;0;0
28182;144,233459;144,233459;;;;144,233459;144,233459;0;;0;0;0
28183;144,233459;144,233459;;;;144,233459;144,233459;0;;0,047401;0;0,047401
28184;144,233459;144,233459;;;;144,28086;144,233459;0,047401;;0;0,047401;-0,047401
28254;144,28086;144,28086;;;;144,28086;144,28086;0;;0,000427;0;0,000427
28258;144,28086;144,28086;;;;144,281287;144,28086;0,000427;;0,028952;0,000427;0,028525
28262;144,281287;144,281287;;;;144,310239;144,281287;0,028952;;0;0,028952;-0,028952
28275;144,310239;144,310239;;;;144,310239;144,310239;0;;0;0;0
28276;144,310239;144,310239;;;;144,310239;144,310239;0;;0;0;0
28277;144,310239;144,310239;;;;144,310239;144,310239;0;;0,000212;0;0,000212
28279;144,310239;144,310239;;;;144,310451;144,310239;0,000212;;0,000167;0,000212;-4,5E-05
28280;144,310451;144,310451;;;;144,310618;144,310451;0,000167;;0,014012;0,000167;0,013845
28281;144,310618;144,310618;;;;144,32463;144,310618;0,014012;;0,018464;0,014012;0,004452
28283;144,32463;144,32463;;;;144,343094;144,32463;0,018464;;0,000573;0,018464;-0,017891
28286;144,343094;144,343094;;;;144,343667;144,343094;0,000573;;0,010958;0,000573;0,010385
28287;144,343667;144,343667;;;;144,354625;144,343667;0,010958;;0,043203;0,010958;0,032245
28288;144,354625;144,354625;;;;144,397828;144,354625;0,043203;;0,00019;0,043203;-0,043013
28289;144,397828;144,397828;;;;144,398018;144,397828;0,00019;;0;0,00019;-0,00019
28290;144,398018;144,398018;;;;144,398018;144,398018;0;;0,002731;0;0,002731
28291;144,398018;144,398018;;;;144,400749;144,398018;0,002731;;0,006331;0,002731;0,0036
28292;144,400749;144,400749;;;;144,40708;144,400749;0,006331;;0;0,006331;-0,006331
28293;144,40708;144,40708;;;;144,40708;144,40708;0;;0;0;0
28294;144,40708;144,40708;;;;144,40708;144,40708;0;;0,120236;0;0,120236
28295;144,40708;144,40708;;;;144,527316;144,40708;0,120236;;0,011917;0,120236;-0,108319
28318;144,527316;144,527316;;;;144,539233;144,527316;0,011917;;0,014495;0,011917;0,002578
28332;144,539233;144,539233;;;;144,553728;144,539233;0,014495;;0;0,014495;-0,014495
28343;144,553728;144,553728;;;;144,553728;144,553728;0;;0,000267;0;0,000267
28344;144,553728;144,553728;;;;144,553995;144,553728;0,000267;;0,004322;0,000267;0,004055
28345;144,553995;144,553995;;;;144,558317;144,553995;0,004322;;0,070523;0,004322;0,066201
28350;144,558317;144,558317;;;;144,62884;144,558317;0,070523;;0,020457;0,070523;-0,050066
28406;144,62884;144,62884;;;;144,649297;144,62884;0,020457;;0;0,020457;-0,020457
28412;144,649297;144,649297;;;;144,649297;144,649297;0;;0,000235;0;0,000235
28413;144,649297;144,649297;;;;144,649532;144,649297;0,000235;;0,007668;0,000235;0,007433
28414;144,649532;144,649532;;;;144,6572;144,649532;0,007668;;0,088472;0,007668;0,080804
28422;144,6572;144,6572;;;;144,745672;144,6572;0,088472;;0,01266;0,088472;-0,075812
28448;144,745672;144,745672;;;;144,758332;144,745672;0,01266;;0,000146;0,01266;-0,012514
28454;144,758332;144,758332;;;;144,758478;144,758332;0,000146;;0,214304;0,000146;0,214158
28456;144,758478;144,758478;;;;144,972782;144,758478;0,214304;;0,494861;0,214304;0,280557
28499;144,972782;144,972782;;;;145,467643;144,972782;0,494861;;0,00043;0,494861;-0,494431
28530;145,467643;145,467643;;;;145,468073;145,467643;0,00043;;0,000234;0,00043;-0,000196
28531;145,468073;145,468073;;;;145,468307;145,468073;0,000234;;0,600508;0,000234;0,600274
28532;145,468307;145,468307;;;;146,068815;145,468307;0,600508;;0;0,600508;-0,600508
28595;146,068815;146,068815;;;;146,068815;146,068815;0;;0,000228;0;0,000228
28596;146,068815;146,068815;;;;146,069043;146,068815;0,000228;;4,3E-05;0,000228;-0,000185
28603;146,069043;146,069043;;;;146,069086;146,069043;4,3E-05;;0,002427;4,3E-05;0,002384
28604;146,069086;146,069086;;;;146,071513;146,069086;0,002427;;0,000126;0,002427;-0,002301
28605;146,071513;146,071513;;;;146,071639;146,071513;0,000126;;0;0,000126;-0,000126
28606;146,071639;146,071639;;;;146,071639;146,071639;0;;0,119375;0;0,119375
28607;146,071639;146,071639;;;;146,191014;146,071639;0,119375;;0,000107;0,119375;-0,119268
28637;146,191014;146,191014;;;;146,191121;146,191014;0,000107;;0,187959;0,000107;0,187852
28638;146,191121;146,191121;;;;146,37908;146,191121;0,187959;;0,307301;0,187959;0,119342
28745;146,37908;146,37908;;;;146,686381;146,37908;0,307301;;0,341791;0,307301;0,03449
28771;146,686381;146,686381;;;;147,028172;146,686381;0,341791;;0,264919;0,341791;-0,076872
28779;147,028172;147,028172;;;;147,293091;147,028172;0,264919;;0,001399;0,264919;-0,26352
28801;147,293091;147,293091;;;;147,29449;147,293091;0,001399;;4,3E-05;0,001399;-0,001356
28807;147,29449;147,29449;;;;147,294533;147,29449;4,3E-05;;0,042465;4,3E-05;0,042422
28808;147,294533;147,294533;;;;147,336998;147,294533;0,042465;;0,000177;0,042465;-0,042288
28817;147,336998;147,336998;;;;147,337175;147,336998;0,000177;;0,033648;0,000177;0,033471
28818;147,337175;147,337175;;;;147,370823;147,337175;0,033648;;0;0,033648;-0,033648
28820;147,370823;147,370823;;;;147,370823;147,370823;0;;0,241922;0;0,241922
28821;147,370823;147,370823;;;;147,612745;147,370823;0,241922;;0,632927;0,241922;0,391005
28858;147,612745;147,612745;;;;148,245672;147,612745;0,632927;;1,208543;0,632927;0,575616
28915;148,245672;148,245672;;;;149,454215;148,245672;1,208543;;0,000145;1,208543;-1,208398
28950;149,454215;149,454215;;;;149,45436;149,454215;0,000145;;0,08549;0,000145;0,085345
28955;149,45436;149,45436;;;;149,53985;149,45436;0,08549;;0,044416;0,08549;-0,041074
28970;149,53985;149,53985;;;;149,584266;149,53985;0,044416;;0,038053;0,044416;-0,006363
28987;149,584266;149,584266;;;;149,622319;149,584266;0,038053;;0,000135;0,038053;-0,037918
29017;149,622319;149,622319;;;;149,622454;149,622319;0,000135;;0,075949;0,000135;0,075814
29019;149,622454;149,622454;;;;149,698403;149,622454;0,075949;;6,9E-05;0,075949;-0,07588
29073;149,698403;149,698403;;;;149,698472;149,698403;6,9E-05;;0,136957;6,9E-05;0,136888
29074;149,698472;149,698472;;;;149,835429;149,698472;0,136957;;6,3E-05;0,136957;-0,136894
29130;149,835429;149,835429;;;;149,835492;149,835429;6,3E-05;;0,021159;6,3E-05;0,021096
29131;149,835492;149,835492;;;;149,856651;149,835492;0,021159;;0,021308;0,021159;0,000149
29143;149,856651;149,856651;;;;149,877959;149,856651;0,021308;;0,000179;0,021308;-0,021129
29156;149,877959;149,877959;;;;149,878138;149,877959;0,000179;;0,662618;0,000179;0,662439
29158;149,878138;149,878138;;;;150,540756;149,878138;0,662618;;0,000172;0,662618;-0,662446
29284;150,540756;150,540756;;;;150,540928;150,540756;0,000172;;0,001977;0,000172;0,001805
29285;150,540928;150,540928;;;;150,542905;150,540928;0,001977;;0,869338;0,001977;0,867361
29286;150,542905;150,542905;;;;151,412243;150,542905;0,869338;;0,01412;0,869338;-0,855218
29437;151,412243;151,412243;;;;151,426363;151,412243;0,01412;;0,000912;0,01412;-0,013208
29452;151,426363;151,426363;;;;151,427275;151,426363;0,000912;;4,3E-05;0,000912;-0,000869
29453;151,427275;151,427275;;;;151,427318;151,427275;4,3E-05;;0,000871;4,3E-05;0,000828
29454;151,427318;151,427318;;;;151,428189;151,427318;0,000871;;0,001979;0,000871;0,001108
29456;151,428189;151,428189;;;;151,430168;151,428189;0,001979;;5,7E-05;0,001979;-0,001922
29458;151,430168;151,430168;;;;151,430225;151,430168;5,7E-05;;0,226896;5,7E-05;0,226839
29459;151,430225;151,430225;;;;151,657121;151,430225;0,226896;;0,007787;0,226896;-0,219109
29578;151,657121;151,657121;;;;151,664908;151,657121;0,007787;;0,129907;0,007787;0,12212
29583;151,664908;151,664908;;;;151,794815;151,664908;0,129907;;0,020796;0,129907;-0,109111
29693;151,794815;151,794815;;;;151,815611;151,794815;0,020796;;0,002981;0,020796;-0,017815
29712;151,815611;151,815611;;;;151,818592;151,815611;0,002981;;0,000135;0,002981;-0,002846
29713;151,818592;151,818592;;;;151,818727;151,818592;0,000135;;0,129399;0,000135;0,129264
29714;151,818727;151,818727;;;;151,948126;151,818727;0,129399;;0,118991;0,129399;-0,010408
29782;151,948126;151,948126;;;;152,067117;151,948126;0,118991;;0,054148;0,118991;-0,064843
29816;152,067117;152,067117;;;;152,121265;152,067117;0,054148;;0,125983;0,054148;0,071835
29868;152,121265;152,121265;;;;152,247248;152,121265;0,125983;;0,042735;0,125983;-0,083248
29932;152,247248;152,247248;;;;152,289983;152,247248;0,042735;;1,271902;0,042735;1,229167
29945;152,289983;152,289983;;;;153,561885;152,289983;1,271902;;0,046684;1,271902;-1,225218
30151;153,561885;153,561885;;;;153,608569;153,561885;0,046684;;0,000137;0,046684;-0,046547
30152;153,608569;153,608569;;;;153,608706;153,608569;0,000137;;0,000468;0,000137;0,000331
30153;153,608706;153,608706;;;;153,609174;153,608706;0,000468;;0,059122;0,000468;0,058654
30154;153,609174;153,609174;;;;153,668296;153,609174;0,059122;;0,020517;0,059122;-0,038605
30155;153,668296;153,668296;;;;153,688813;153,668296;0,020517;;0,002266;0,020517;-0,018251
30156;153,688813;153,688813;;;;153,691079;153,688813;0,002266;;0;0,002266;-0,002266
30157;153,691079;153,691079;;;;153,691079;153,691079;0;;0;0;0
30158;153,691079;153,691079;;;;153,691079;153,691079;0;;0,048728;0;0,048728
30159;153,691079;153,691079;;;;153,739807;153,691079;0,048728;;0,000594;0,048728;-0,048134
30160;153,739807;153,739807;;;;153,740401;153,739807;0,000594;;0,055259;0,000594;0,054665
30161;153,740401;153,740401;;;;153,79566;153,740401;0,055259;;0;0,055259;-0,055259
30162;153,79566;153,79566;;;;153,79566;153,79566;0;;0,000141;0;0,000141
30163;153,79566;153,79566;;;;153,795801;153,79566;0,000141;;0,000521;0,000141;0,00038
30164;153,795801;153,795801;;;;153,796322;153,795801;0,000521;;0,066041;0,000521;0,06552
30165;153,796322;153,796322;;;;153,862363;153,796322;0,066041;;3,388621;0,066041;3,32258
30166;153,862363;153,862363;;;;157,250984;153,862363;3,388621;;0,510448;3,388621;-2,878173
30212;157,250984;157,250984;;;;157,761432;157,250984;0,510448;;0,000166;0,510448;-0,510282
30375;157,761432;157,761432;;;;157,761598;157,761432;0,000166;;0,000626;0,000166;0,00046
30376;157,761598;157,761598;;;;157,762224;157,761598;0,000626;;0,201028;0,000626;0,200402
30378;157,762224;157,762224;;;;157,963252;157,762224;0,201028;;0,004559;0,201028;-0,196469
30526;157,963252;157,963252;;;;157,967811;157,963252;0,004559;;0,001575;0,004559;-0,002984
30532;157,967811;157,967811;;;;157,969386;157,967811;0,001575;;0;0,001575;-0,001575
30533;157,969386;157,969386;;;;157,969386;157,969386;0;;0;0;0
30534;157,969386;157,969386;;;;157,969386;157,969386;0;;0,000247;0;0,000247
30535;157,969386;157,969386;;;;157,969633;157,969386;0,000247;;0,148143;0,000247;0,147896
30536;157,969633;157,969633;;;;158,117776;157,969633;0,148143;;0;0,148143;-0,148143
30616;158,117776;158,117776;;;;158,117776;158,117776;0;;0;0;0
30617;158,117776;158,117776;;;;158,117776;158,117776;0;;0,000127;0;0,000127
30618;158,117776;158,117776;;;;158,117903;158,117776;0,000127;;0,296569;0,000127;0,296442
30619;158,117903;158,117903;;;;158,414472;158,117903;0,296569;;0,007375;0,296569;-0,289194
30725;158,414472;158,414472;;;;158,421847;158,414472;0,007375;;0;0,007375;-0,007375
30734;158,421847;158,421847;;;;158,421847;158,421847;0;;0,000238;0;0,000238
30735;158,421847;158,421847;;;;158,422085;158,421847;0,000238;;0,00143;0,000238;0,001192
30739;158,422085;158,422085;;;;158,423515;158,422085;0,00143;;0,075664;0,00143;0,074234
30742;158,423515;158,423515;;;;158,499179;158,423515;0,075664;;0,946329;0,075664;0,870665
30805;158,499179;158,499179;;;;159,445508;158,499179;0,946329;;0,163017;0,946329;-0,783312
31319;159,445508;159,445508;;;;159,608525;159,445508;0,163017;;0,000135;0,163017;-0,162882
31470;159,608525;159,608525;;;;159,60866;159,608525;0,000135;;0,00063;0,000135;0,000495
31476;159,60866;159,60866;;;;159,60929;159,60866;0,00063;;0,163613;0,00063;0,162983
31478;159,60929;159,60929;;;;159,772903;159,60929;0,163613;;0,071831;0,163613;-0,091782
31584;159,772903;159,772903;;;;159,844734;159,772903;0,071831;;0,000415;0,071831;-0,071416
31635;159,844734;159,844734;;;;159,845149;159,844734;0,000415;;3,3E-05;0,000415;-0,000382
31636;159,845149;159,845149;;;;159,845182;159,845149;3,3E-05;;0,001535;3,3E-05;0,001502
31637;159,845182;159,845182;;;;159,846717;159,845182;0,001535;;0,028922;0,001535;0,027387
31638;159,846717;159,846717;;;;159,875639;159,846717;0,028922;;7E-05;0,028922;-0,028852
31666;159,875639;159,875639;;;;159,875709;159,875639;7E-05;;0,11369;7E-05;0,11362
31667;159,875709;159,875709;;;;159,989399;159,875709;0,11369;;0,006307;0,11369;-0,107383
31784;159,989399;159,989399;;;;159,995706;159,989399;0,006307;;0,069446;0,006307;0,063139
31789;159,995706;159,995706;;;;160,065152;159,995706;0,069446;;0,045734;0,069446;-0,023712
31819;160,065152;160,065152;;;;160,110886;160,065152;0,045734;;0,016593;0,045734;-0,029141
31857;160,110886;160,110886;;;;160,127479;160,110886;0,016593;;0,000346;0,016593;-0,016247
31898;160,127479;160,127479;;;;160,127825;160,127479;0,000346;;0;0,000346;-0,000346
31899;160,127825;160,127825;;;;160,127825;160,127825;0;;0,27879;0;0,27879
31900;160,127825;160,127825;;;;160,406615;160,127825;0,27879;;0;0,27879;-0,27879
31976;160,406615;160,406615;;;;160,406615;160,406615;0;;0;0;0
31977;160,406615;160,406615;;;;160,406615;160,406615;0;;0,540695;0;0,540695
31978;160,406615;160,406615;;;;160,94731;160,406615;0,540695;;0,220204;0,540695;-0,320491
32315;160,94731;160,94731;;;;161,167514;160,94731;0,220204;;0,043317;0,220204;-0,176887
32512;161,167514;161,167514;;;;161,210831;161,167514;0,043317;;0,008581;0,043317;-0,034736
32535;161,210831;161,210831;;;;161,219412;161,210831;0,008581;;0,000315;0,008581;-0,008266
32539;161,219412;161,219412;;;;161,219727;161,219412;0,000315;;0;0,000315;-0,000315
32540;161,219727;161,219727;;;;161,219727;161,219727;0;;0;0;0
32541;161,219727;161,219727;;;;161,219727;161,219727;0;;0;0;0
32542;161,219727;161,219727;;;;161,219727;161,219727;0;;0,047366;0;0,047366
32543;161,219727;161,219727;;;;161,267093;161,219727;0,047366;;7,4E-05;0,047366;-0,047292
32545;161,267093;161,267093;;;;161,267167;161,267093;7,4E-05;;0,000232;7,4E-05;0,000158
32546;161,267167;161,267167;;;;161,267399;161,267167;0,000232;;0;0,000232;-0,000232
32547;161,267399;161,267399;;;;161,267399;161,267399;0;;3,3E-05;0;3,3E-05
32548;161,267399;161,267399;;;;161,267432;161,267399;3,3E-05;;0,003107;3,3E-05;0,003074
32549;161,267432;161,267432;;;;161,270539;161,267432;0,003107;;0,036619;0,003107;0,033512
32550;161,270539;161,270539;;;;161,307158;161,270539;0,036619;;0,000699;0,036619;-0,03592
32551;161,307158;161,307158;;;;161,307857;161,307158;0,000699;;0,278809;0,000699;0,27811
32552;161,307857;161,307857;;;;161,586666;161,307857;0,278809;;0,01125;0,278809;-0,267559
32553;161,586666;161,586666;;;;161,597916;161,586666;0,01125;;0,040673;0,01125;0,029423
32554;161,597916;161,597916;;;;161,638589;161,597916;0,040673;;0,02844;0,040673;-0,012233
32555;161,638589;161,638589;;;;161,667029;161,638589;0,02844;;7,7E-05;0,02844;-0,028363
32556;161,667029;161,667029;;;;161,667106;161,667029;7,7E-05;;6,167677;7,7E-05;6,1676
32557;161,667106;161,667106;;;;167,834783;161,667106;6,167677;;0,57987;6,167677;-5,587807
32570;167,834783;167,834783;;;;168,414653;167,834783;0,57987;;4,565391;0,57987;3,985521
32672;168,414653;168,414653;;;;172,980044;168,414653;4,565391;;0,031872;4,565391;-4,533519
34372;172,980044;172,980044;;;;173,011916;172,980044;0,031872;;0,000127;0,031872;-0,031745
34373;173,011916;173,011916;;;;173,012043;173,011916;0,000127;;0,000481;0,000127;0,000354
34374;173,012043;173,012043;;;;173,012524;173,012043;0,000481;;0,036326;0,000481;0,035845
34375;173,012524;173,012524;;;;173,04885;173,012524;0,036326;;0,016069;0,036326;-0,020257
34376;173,04885;173,04885;;;;173,064919;173,04885;0,016069;;0,001627;0,016069;-0,014442
34377;173,064919;173,064919;;;;173,066546;173,064919;0,001627;;0;0,001627;-0,001627
34378;173,066546;173,066546;;;;173,066546;173,066546;0;;0;0;0
34379;173,066546;173,066546;;;;173,066546;173,066546;0;;0,050613;0;0,050613
34380;173,066546;173,066546;;;;173,117159;173,066546;0,050613;;7,9E-05;0,050613;-0,050534
34381;173,117159;173,117159;;;;173,117238;173,117159;7,9E-05;;0,000257;7,9E-05;0,000178
34382;173,117238;173,117238;;;;173,117495;173,117238;0,000257;;0,049425;0,000257;0,049168
34383;173,117495;173,117495;;;;173,16692;173,117495;0,049425;;0,009662;0,049425;-0,039763
34384;173,16692;173,16692;;;;173,176582;173,16692;0,009662;;0,000262;0,009662;-0,0094
34385;173,176582;173,176582;;;;173,176844;173,176582;0,000262;;6,8E-05;0,000262;-0,000194
34386;173,176844;173,176844;;;;173,176912;173,176844;6,8E-05;;0,000945;6,8E-05;0,000877
34387;173,176912;173,176912;;;;173,177857;173,176912;0,000945;;0,032049;0,000945;0,031104
34388;173,177857;173,177857;;;;173,209906;173,177857;0,032049;;7,354769;0,032049;7,32272
34389;173,209906;173,209906;;;;180,564675;173,209906;7,354769;;0,035269;7,354769;-7,3195
34863;180,564675;180,564675;;;;180,599944;180,564675;0,035269;;0,000166;0,035269;-0,035103
34864;180,599944;180,599944;;;;180,60011;180,599944;0,000166;;0,000426;0,000166;0,00026
34865;180,60011;180,60011;;;;180,600536;180,60011;0,000426;;0,03337;0,000426;0,032944
34866;180,600536;180,600536;;;;180,633906;180,600536;0,03337;;0,03106;0,03337;-0,00231
34867;180,633906;180,633906;;;;180,664966;180,633906;0,03106;;0,001781;0,03106;-0,029279
34868;180,664966;180,664966;;;;180,666747;180,664966;0,001781;;0;0,001781;-0,001781
34869;180,666747;180,666747;;;;180,666747;180,666747;0;;0;0;0
34870;180,666747;180,666747;;;;180,666747;180,666747;0;;0,060314;0;0,060314
34871;180,666747;180,666747;;;;180,727061;180,666747;0,060314;;0,000804;0,060314;-0,05951
34872;180,727061;180,727061;;;;180,727865;180,727061;0,000804;;0;0,000804;-0,000804
34873;180,727865;180,727865;;;;180,727865;180,727865;0;;0,023432;0;0,023432
